Shape,nsites,elements,nelements,composition,composition_reduced,formula_pretty,formula_anonymous,chemsys,volume,density,density_atomic,symmetry,material_id,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,grain_boundaries,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,types_of_magnetic_species,k_vrh,g_vrh,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed,possible_species,theoretical
Cubic,10,"[Element Gd, Element K, Element Nb, Element O]",4,K1 Gd1 Nb2 O6,K1 Gd1 Nb2 O6,KGdNb2O6,ABC2D6,Gd-K-Nb-O,134.15640489739107,5.9184587044018775,13.415640489739108,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1520108,-9.054094548,-9.466294548,-2.959368194550001,0.12964673077776823,False,,0.0,,,5.05690765,False,True,True,FM,6.2799787,0.046810874999245945,6.2799787,1,1,[Element Gd],,,,,,,,,,,,,,"['K+', 'Nb4+', 'Gd3+', 'O2-']",True
Cubic,5,"[Element F, Element K, Element Ni]",3,K1 Ni1 F3,K1 Ni1 F3,KNiF3,ABC3,F-K-Ni,64.38821575917798,3.991875024933351,12.877643151835596,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-560976,-4.381324965999999,-5.166724965999999,-2.6417304601,0.0,True,,0.0,,,1.41033415,False,True,True,FM,2.0,0.031061584428435065,2.0,1,1,[Element Ni],74.6759915796141,40.36990082570347,7.242504610000005,4.91154578000001,2.3309588299999944,1.5267477951515092,,,,,,,,"['F-', 'K+', 'Ni2+']",False
Cubic,10,"[Element Ag, Element Br, Element Cs, Element Sc]",4,Cs2 Sc1 Ag1 Br6,Cs2 Sc1 Ag1 Br6,Cs2ScAgBr6,ABC2D6,Ag-Br-Cs-Sc,347.85861207538045,4.286977605502238,34.78586120753805,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113451,-3.5952146249999997,-3.915614625,-1.8882146417528733,0.018156027312498324,False,,2.8546,2.7139,-0.1407,-0.13211048,False,False,False,NM,0.000254,7.301817209141241e-07,0.000254,0,0,[],,,,,,,,,,,,,,"['Cs+', 'Ag+', 'Sc3+', 'Br-']",True
Cubic,5,"[Element Gd, Element In, Element N]",3,Gd3 In1 N1,Gd3 In1 N1,Gd3InN,ABC3,Gd-In-N,115.9483160404297,8.601054209479306,23.18966320808594,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-637378,-11.61556736,-11.687767359999999,-1.0244582850000015,0.0,True,,0.0,,,4.58065029,False,True,True,FM,21.888467,0.18877779123905317,21.888467,3,2,[Element Gd],,,,,,,,,,,,,,[],False
Tetragonal,10,"[Element Ag, Element F, Element Rb]",3,Rb2 Ag2 F6,Rb1 Ag1 F3,RbAgF3,ABC3,Ag-F-Rb,165.15016611284094,5.034021616981131,16.515016611284093,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',mp-7767,-3.764366687,-4.0415666869999995,-2.1320612913333328,0.0,True,,0.0,,,-0.54359696,False,True,False,NM,7.3e-06,4.4202195927627365e-08,3.65e-06,0,0,[],,,,,,,,,,,,,,"['Ag2+', 'F-', 'Rb+']",False
Cubic,5,"[Element Nb, Element O, Element Yb]",3,Yb1 Nb1 O3,Yb1 Nb1 O3,YbNbO3,ABC3,Nb-O-Yb,63.82780586260885,8.16755695722142,12.76556117252177,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1187578,-8.056785888,-8.468985888,-3.1727899972500007,0.018435494499996707,False,,0.0,,,4.73723963,False,True,False,NM,0.0007016,1.0992074543659135e-05,0.0007016,0,0,[],,,,,,,,,,,,,,"['Yb2+', 'Nb4+', 'O2-']",True
Cubic,5,"[Element Co, Element F, Element Tl]",3,Tl1 Co1 F3,Tl1 Co1 F3,TlCoF3,ABC3,Co-F-Tl,74.10504154645177,7.177515697688809,14.821008309290354,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-998160,-4.437504014,-5.042304014000001,-2.0012244451666676,0.1964791134999997,False,,0.0,,,2.44361407,False,True,True,FM,3.000163,0.04048527519034433,3.000163,1,1,[Element Co],,,,,,,,,,,,,,"['Co2+', 'Tl+', 'F-']",True
Cubic,10,"[Element Cs, Element Cu, Element F, Element Y]",4,Cs2 Y1 Cu1 F6,Cs2 Y1 Cu1 F6,Cs2YCuF6,ABC2D6,Cs-Cu-F-Y,188.7301238691923,4.683021284407587,18.873012386919232,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110977,-5.257537802,-5.534737802,-3.1522021687528734,0.0841891204791656,False,,1.4267000000000003,4.099,2.6723,2.675,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Y3+', 'Cu+', 'Cs+', 'F-']",True
Cubic,10,"[Element Cl, Element K, Element Li, Element Ta]",4,K2 Li1 Ta1 Cl6,K2 Li1 Ta1 Cl6,K2LiTaCl6,ABC2D6,Cl-K-Li-Ta,256.33720532246747,3.1016640084058262,25.63372053224675,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112861,-4.236198341,-4.604598341,-1.8967265059333331,0.15011035862500233,False,,0.0,,,3.0738839,False,True,True,FM,1.99861,0.007796800302499146,1.99861,1,1,[Element Ta],,,,,,,,,,,,,,"['Li+', 'Cl-', 'K+', 'Ta3+']",True
Cubic,10,"[Element Au, Element Bi, Element Cl, Element Cs]",4,Cs2 Bi1 Au1 Cl6,Cs2 Bi1 Au1 Cl6,Cs2BiAuCl6,ABC2D6,Au-Bi-Cl-Cs,327.2278400056792,4.488330639055779,32.72278400056792,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113443,-3.221488463,-3.589888463,-1.5902488795862066,0.08108372750001225,False,,0.9914000000000001,2.3856,1.3942,1.3984209,False,False,False,NM,0.0005749,1.7568798546909164e-06,0.0005749,0,0,[],,,,,,,,,,,,,,"['Au+', 'Cl-', 'Bi3+', 'Cs+']",True
Orthorhombic,20,"[Element Co, Element O, Element Sc]",3,Sc4 Co4 O12,Sc1 Co1 O3,ScCoO3,ABC3,Co-O-Sc,207.5436412174167,4.860949832328608,10.377182060870835,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-754124,-7.4520296265,-8.191829626499999,-2.5356590197499997,0.06697373937499407,False,,0.0,,,4.51679694,False,True,True,AFM,4.1e-06,1.9754881315322777e-08,1.025e-06,4,2,[Element Co],,,,,,,,,,,,,,"['Sc3+', 'Co3+', 'O2-']",True
Cubic,5,"[Element Ac, Element Ga, Element O]",3,Ac1 Ga1 O3,Ac1 Ga1 O3,AcGaO3,ABC3,Ac-Ga-O,61.455078293307366,9.31449500321555,12.291015658661474,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183053,-7.049683426,-7.461883426,-3.06401599325,0.0,True,,2.895900000000001,8.1819,5.286,5.47693479,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Ga3+', 'Ac3+', 'O2-']",True
Cubic,5,"[Element Bi, Element O, Element Pt]",3,Bi1 Pt1 O3,Bi1 Pt1 O3,BiPtO3,ABC3,Bi-O-Pt,67.45428325640967,11.128538791158809,13.490856651281934,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183469,-5.303515784,-5.7157157839999995,-0.7653780672499998,0.5484297291250018,False,,0.0,,,6.22996859,False,True,False,NM,0.0024045,3.564636497373973e-05,0.0024045,0,0,[],,,,,,,,,,,,,,"['Bi+', 'O2-', 'Pt5+']",True
Orthorhombic,20,"[Element O, Element Sm, Element Tm]",3,Sm4 Tm4 O12,Sm1 Tm1 O3,SmTmO3,ABC3,O-Sm-Tm,288.6300180537114,8.452390361659015,14.43150090268557,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-776439,-8.321200844,-8.733400844,-3.926503305583334,0.05160596737499823,False,,4.6315,6.3433,1.7118,1.86798034,True,False,False,NM,0.0019637,6.803519652050098e-06,0.000490925,0,0,[],,,,,,,,,,,,,,"['Sm3+', 'Tm3+', 'O2-']",True
Cubic,10,"[Element O, Element Sr, Element U, Element Yb]",4,Sr2 Yb1 U1 O6,Sr2 Yb1 U1 O6,Sr2YbUO6,ABC2D6,O-Sr-U-Yb,159.7122775281354,7.093973238244203,15.971227752813538,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1206701,-7.693575772,-8.105775772,-3.5167620255833327,0.10218095900000712,False,,2.1809000000000003,4.764,2.5831,2.76281641,False,False,False,NM,9.7e-06,6.07342162426506e-08,9.7e-06,0,0,[],,,,,,,,,,,,,,"['U5+', 'Yb3+', 'Sr2+', 'O2-']",True
Cubic,5,"[Element Cs, Element H, Element Tm]",3,Cs1 Tm1 H3,Cs1 Tm1 H3,CsTmH3,ABC3,Cs-H-Tm,88.22804230427565,5.737832422131382,17.64560846085513,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1207081,-3.2717622140000002,-3.379162214,-0.26927902791954034,0.31820378274712313,False,,0.0,,,3.64122836,False,True,False,NM,0.0003232,3.6632344043786777e-06,0.0003232,0,0,[],,,,,,,,,,,,,,"['H-', 'Tm2+', 'Cs+']",True
Cubic,10,"[Element Ba, Element Bi, Element O, Element V]",4,Ba2 V1 Bi1 O6,Ba2 V1 Bi1 O6,Ba2VBiO6,ABC2D6,Ba-Bi-O-V,152.9947230932865,6.8439611334004375,15.29947230932865,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1522771,-6.615928449,-7.198128449,-2.5538807142500004,0.1342402653750039,False,,1.1225,4.981,3.8585,3.89477265,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Ba2+', 'Bi3+', 'V5+', 'O2-']",True
Monoclinic,20,"[Element Mg, Element O, Element Pr, Element Pt]",4,Pr4 Mg2 Pt2 O12,Pr2 Mg1 Pt1 O6,Pr2MgPtO6,ABC2D6,Mg-O-Pr-Pt,253.9141122356426,7.811106552679921,12.69570561178213,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-1209742,-7.125970299,-7.538170298999999,-2.8468345842499994,0.0,True,,2.0522,6.1601,4.1079,6.16001038,True,False,False,NM,0.0007428,2.925398645470526e-06,0.0003714,0,0,[],,,,,,,,,,,,,,"['O2-', 'Mg2+', 'Pt4+', 'Pr3+']",True
Orthorhombic,20,"[Element Bi, Element Ca, Element O]",3,Ca4 Bi4 O12,Ca1 Bi1 O3,CaBiO3,ABC3,Bi-Ca-O,289.41061862777906,6.817636362206685,14.470530931388954,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-1378965,-5.984115561,-6.396315561,-2.25908453225,0.01581061150000007,False,,0.0,,,4.26308292,False,True,False,NM,1.5e-06,5.182947353874398e-09,3.75e-07,0,0,[],,,,,,,,,,,,,,[],True
Tetragonal,5,"[Element Ba, Element N, Element O, Element Ta]",4,Ba1 Ta1 N1 O2,Ba1 Ta1 N1 O2,BaTaNO2,ABCD2,Ba-N-O-Ta,70.80942081071547,8.542674057494262,14.161884162143092,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',mp-1227303,-8.688738398,-9.035738398,-2.6344134145,0.032383697611120255,False,,0.3398000000000003,4.5391,4.1993,4.40064029,True,False,False,NM,3.38e-05,4.773376143035068e-07,3.38e-05,0,0,[],,,,,,,,,,,,,,"['Ta5+', 'O2-', 'N3-', 'Ba2+']",True
Cubic,10,"[Element Dy, Element O, Element Re, Element Sr]",4,Sr2 Dy1 Re1 O6,Sr2 Dy1 Re1 O6,Sr2DyReO6,ABC2D6,Dy-O-Re-Sr,145.55345808467467,7.072592079412918,14.555345808467468,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-13938,-7.601049489,-8.013249489,-3.002206169083334,0.08642917335417799,False,,0.0,,,4.64455113,False,True,False,NM,0.0919374,0.0006316400943666765,0.0919374,0,0,[],,,,,,,,,,,,,,"['Sr2+', 'Re5+', 'Dy3+', 'O2-']",False
Cubic,10,"[Element Ag, Element F, Element Rb, Element Y]",4,Rb2 Y1 Ag1 F6,Rb2 Y1 Ag1 F6,Rb2YAgF6,ABC2D6,Ag-F-Rb-Y,199.54470449888,4.008534254513443,19.954470449888,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110786,-5.189304282,-5.466504282,-3.1936073753333334,0.0,True,,2.8977,2.4295,-0.4682,-0.30861457,False,False,False,NM,0.0009839,4.930724683829044e-06,0.0009839,0,0,[],,,,,,,,,,,,,,"['Y3+', 'F-', 'Rb+', 'Ag+']",True
Cubic,10,"[Element Bi, Element Cs, Element Cu, Element F]",4,Cs2 Cu1 Bi1 F6,Cs2 Cu1 Bi1 F6,Cs2CuBiF6,ABC2D6,Bi-Cs-Cu-F,194.6210934779787,5.565767044620417,19.46210934779787,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110978,-4.366899944,-4.644099944,-2.5241625090862065,0.061976604500000754,False,,1.1622999999999997,4.2573,3.095,3.22569531,False,False,False,NM,0.0003749,1.926307129922789e-06,0.0003749,0,0,[],,,,,,,,,,,,,,"['Cu+', 'Cs+', 'F-', 'Bi3+']",True
Cubic,10,"[Element Bi, Element Br, Element Cs, Element Cu]",4,Cs2 Cu1 Bi1 Br6,Cs2 Cu1 Bi1 Br6,Cs2CuBiBr6,ABC2D6,Bi-Br-Cs-Cu,348.93807326421194,4.8433591371210944,34.8938073264212,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112278,-3.052671512,-3.373071512,-1.4682044595862067,0.031298742249999734,False,,0.8439000000000001,2.2816,1.4377,1.41549458,False,False,False,NM,0.0005846,1.675368911541354e-06,0.0005846,0,0,[],,,,,,,,,,,,,,"['Br-', 'Cs+', 'Cu+', 'Bi3+']",True
Cubic,10,"[Element F, Element Rb, Element Ru]",3,Rb3 Ru1 F6,Rb3 Ru1 F6,Rb3RuF6,AB3C6,F-Rb-Ru,192.60220411107704,4.064772227728692,19.260220411107703,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113825,-4.67118375,-4.94838375,-2.57989589375,0.0,True,,0.0,,,1.08680042,False,True,True,FM,1.0,0.0051920485781319645,1.0,1,1,[Element Ru],,,,,,,,,,,,,,"['Rb+', 'Ru3+', 'F-']",True
Cubic,5,"[Element Cd, Element F, Element Rb]",3,Rb1 Cd1 F3,Rb1 Cd1 F3,RbCdF3,ABC3,Cd-F-Rb,86.64313367399816,4.884729257302883,17.328626734799634,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-6951,-3.95612982,-4.23332982,-2.705757673,0.0,True,,3.1745,1.2739,-1.9006,-1.86367532,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,15.104091813333342,12.71892781333334,2.3851640000000027,1.5443976171957798,,,,,,,,"['Cd2+', 'F-', 'Rb+']",False
Cubic,10,"[Element Hf, Element O, Element Sr, Element Ti]",4,Sr2 Hf1 Ti1 O6,Sr2 Hf1 Ti1 O6,Sr2HfTiO6,ABC2D6,Hf-O-Sr-Ti,132.13159190988208,6.253411981487856,13.213159190988208,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1523046,-8.340628999,-8.752828999,-3.6616489769166676,0.021714934499998506,False,,2.4253,5.2115,2.7862,2.84965861,True,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['O2-', 'Ti4+', 'Sr2+', 'Hf4+']",True
Cubic,10,"[Element Br, Element Na, Element Rb, Element Sc]",4,Rb2 Na1 Sc1 Br6,Rb2 Na1 Sc1 Br6,Rb2NaScBr6,ABC2D6,Br-Na-Rb-Sc,347.13504428444685,3.4360517641461956,34.713504428444686,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1114016,-3.6783630019999998,-3.9987630019999996,-2.105339749655172,0.007340720500001119,False,,3.1115,2.3419,-0.7696,-0.76100258,False,False,False,NM,0.0009806,2.824837238836895e-06,0.0009806,0,0,[],,,,,,,,,,,,,,"['Rb+', 'Br-', 'Sc3+', 'Na+']",True
Monoclinic,20,"[Element Gd, Element O, Element Ru, Element Sr]",4,Sr4 Gd2 Ru2 O12,Sr2 Gd1 Ru1 O6,Sr2GdRuO6,ABC2D6,Gd-O-Ru-Sr,278.011893467992,6.3259818074603125,13.9005946733996,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-16796,-8.058407493,-8.470607493,-2.8296430975833333,0.0,True,,0.2536999999999998,3.101,2.8473,3.03869703,False,False,True,FM,19.998135,0.0719326599683852,9.9990675,4,2,"[Element Gd, Element Ru]",,,,,,,,,,,,,,"['Sr2+', 'Gd3+', 'O2-', 'Ru5+']",False
Orthorhombic,20,"[Element Ni, Element O, Element Tm]",3,Tm4 Ni4 O12,Tm1 Ni1 O3,TmNiO3,ABC3,Ni-O-Tm,203.77587181393056,8.98413381710249,10.188793590696529,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-19002,-6.62761587,-7.54801587,-2.5288082225833337,0.0067657726250001105,False,,0.0,,,3.65791857,False,True,True,FM,4.000001,0.01962941424023171,1.00000025,4,1,[Element Ni],,,,,,,,,,,,,,"['Tm3+', 'Ni3+', 'O2-']",False
Cubic,5,"[Element C, Element Pb, Element Y]",3,Y3 Pb1 C1,Y3 Pb1 C1,Y3PbC,ABC3,C-Pb-Y,118.33713615433366,6.8186781336098905,23.667427230866732,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-21017,-7.038181249999999,-7.038181249999999,-0.5700360695000001,0.0,True,,0.0,,,5.026395,False,True,False,NM,6.07e-05,5.129412623340478e-07,6.07e-05,0,0,[],76.07371281955453,58.305672798596746,,,,,,,,,,,,[],False
Cubic,5,"[Element Mg, Element O, Element Re]",3,Mg1 Re1 O3,Mg1 Re1 O3,MgReO3,ABC3,Mg-O-Re,60.35474831531324,7.112386319166634,12.070949663062647,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1185941,-7.098770313999999,-7.510970314,-1.7339956402499994,0.6495308069999997,False,,0.0,,,6.22272464,False,True,False,NM,0.0019014,3.1503735051075935e-05,0.0019014,0,0,[],,,,,,,,,,,,,,"['Re4+', 'O2-', 'Mg2+']",True
Cubic,5,"[Element Ca, Element O, Element Zr]",3,Ca1 Zr1 O3,Ca1 Zr1 O3,CaZrO3,ABC3,Ca-O-Zr,71.99498215571205,4.135496361472064,14.398996431142411,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-542112,-8.14551869,-8.55771869,-3.4790453612500003,0.19189308450000375,False,,3.2122,5.3948,2.1826,2.32373246,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Zr4+', 'Ca2+', 'O2-']",False
Monoclinic,20,"[Element Nb, Element O, Element Sc, Element Sr]",4,Sr4 Sc2 Nb2 O12,Sr2 Sc1 Nb1 O6,Sr2ScNbO6,ABC2D6,Nb-O-Sc-Sr,270.5625068742748,5.02157056429574,13.52812534371374,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-1208760,-8.0385531375,-8.4507531375,-3.501463805583333,0.0,True,,2.9419999999999997,5.0874,2.1454,5.08714107,False,False,False,NM,0.0017396,6.429567866209781e-06,0.0008698,0,0,[],,,,,,,,,,,,,,"['Sc3+', 'O2-', 'Nb5+', 'Sr2+']",True
Cubic,5,"[Element Ge, Element O, Element Yb]",3,Yb1 Ge1 O3,Yb1 Ge1 O3,YbGeO3,ABC3,Ge-O-Yb,49.99877572728484,9.753521301575487,9.999755145456968,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-865758,-6.554326747999999,-6.966526748,-2.7659862942499998,0.0,True,,1.0156999999999998,5.2869,4.2712,4.32691404,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Ge4+', 'Yb2+', 'O2-']",True
Cubic,5,"[Element Cu, Element Er, Element O]",3,Er1 Cu1 O3,Er1 Cu1 O3,ErCuO3,ABC3,Cu-Er-O,53.403026653845295,8.669239076915824,10.680605330769058,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1184157,-6.493884548,-6.906084548,-2.2046862252499997,0.2747095850625003,False,,0.0,,,4.99354127,False,True,False,NM,0.000666,1.2471203258140512e-05,0.000666,0,0,[],,,,,,,,,,,,,,"['Er3+', 'O2-', 'Cu3+']",True
Cubic,10,"[Element Br, Element K, Element Na, Element Y]",4,K2 Na1 Y1 Br6,K2 Na1 Y1 Br6,K2NaYBr6,ABC2D6,Br-K-Na-Y,365.68168749655666,3.04023383136253,36.56816874965567,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110888,-3.743028088,-4.063428088,-2.130631659921839,0.026535424999999613,False,,4.0741,2.9232,-1.1509,-1.14335787,True,False,False,NM,0.000641,1.7528906202229112e-06,0.000641,0,0,[],,,,,,,,,,,,,,"['K+', 'Na+', 'Br-', 'Y3+']",True
Cubic,10,"[Element Cl, Element Ga, Element Na, Element Rb]",4,Rb2 Na1 Ga1 Cl6,Rb2 Na1 Ga1 Cl6,Rb2NaGaCl6,ABC2D6,Cl-Ga-Na-Rb,277.8072514687602,2.8473877554373117,27.780725146876023,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113926,-3.332075295,-3.7004752949999995,-1.9601843529051721,0.05649475149999894,False,,2.9042,2.2738,-0.6304,-0.62488598,True,False,False,NM,0.0011545,4.155759051990855e-06,0.0011545,0,0,[],,,,,,,,,,,,,,"['Ga3+', 'Cl-', 'Na+', 'Rb+']",True
Cubic,5,"[Element O, Element Rb, Element Ru]",3,Rb1 Ru1 O3,Rb1 Ru1 O3,RbRuO3,ABC3,O-Rb-Ru,62.97762089316109,6.184041013311599,12.595524178632218,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-975208,-6.04598619,-6.458186190000001,-1.4391856407500008,0.19918271775000562,False,,0.0,,,3.19489095,False,True,False,NM,0.0416099,0.0006607093029218976,0.0416099,0,0,[],,,,,,,,,,,,,,"['Rb+', 'Ru5+', 'O2-']",True
Cubic,10,"[Element Mg, Element O, Element Pb, Element W]",4,Mg1 Pb2 W1 O6,Mg1 Pb2 W1 O6,MgPb2WO6,ABC2D6,Mg-O-Pb-W,132.1307594260462,9.03019153793083,13.213075942604622,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-20056,-6.441342632,-7.297342632,-2.13095896325,0.010356597250000377,False,,2.7567999999999993,7.403,4.6462,4.73900456,True,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['W6+', 'Pb2+', 'Mg2+', 'O2-']",False
Cubic,5,"[Element Cr, Element Ga, Element N]",3,Cr3 Ga1 N1,Cr3 Ga1 N1,Cr3GaN,ABC3,Cr-Ga-N,56.14677696976979,7.0896518990135515,11.229355393953957,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-3000,-8.313173256,-8.385373256,-0.32062658449999903,0.022125520833334633,False,,0.0,,,6.8482817,False,True,True,FM,0.3719384,0.006624394490181633,0.3719384,3,1,[Element Cr],,,,,,,,,,,,,,[],False
Cubic,10,"[Element Bi, Element Ga, Element O, Element Sr]",4,Sr2 Ga1 Bi1 O6,Sr2 Ga1 Bi1 O6,Sr2GaBiO6,ABC2D6,Bi-Ga-O-Sr,137.2216715948494,6.654900144886934,13.72216715948494,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1523254,-5.914330505000001,-6.326530505,-2.333760072333334,0.0695142052187494,False,,0.0,,,3.15895319,False,True,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['O2-', 'Bi5+', 'Sr2+', 'Ga3+']",True
Orthorhombic,20,"[Element O, Element Rh, Element Tb]",3,Tb4 Rh4 O12,Tb1 Rh1 O3,TbRhO3,ABC3,O-Rh-Tb,229.55338451111137,8.964942818652476,11.47766922555557,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-5692,-7.5327810865,-7.9449810865,-2.5772330657500007,0.0,True,,0.7745999999999995,5.374,4.5994,4.6271051,True,False,False,NM,0.0,0.0,0.0,0,0,[],185.50505892391445,67.4212107717145,,,,,,,,,,,,"['Rh3+', 'Tb3+', 'O2-']",False
